"","F_value Intercept","p_value Intercept","F_value Brain.mass..g.","p_value Brain.mass..g.","Coefficient Intercept","Coefficient Brain.mass..g.","Coef SE Intercept","Coef SE Brain.mass..g.","Coef tval Intercept","Coef tval Brain.mass..g.","Coef pval Intercept","Coef pval Brain.mass..g.","R t value Brain.mass..g.","p.adjusted GFS vs.Brain.mass..g."
"PTHR24367_SF258",39.8481850960772,3.89516605311655e-08,0.0622249412697216,0.803879699032319,1.0311592000675,1.81388090496496e-05,0.165687210630545,7.27154207239088e-05,6.22352924008611,0.249449275945475,5.48789084336935e-08,0.803879699032319,0.0324584177930828,0.999797905066956
"PTHR24368",53.118854138548,8.78851416626129e-10,2.1933067603731,0.143932415607463,2.49691350419982,-0.000218708020023956,0.336494124650067,0.000147677734159055,7.4203777162423,-1.48098168806137,5.24762998938987e-10,0.143932415607463,-0.189320536938384,0.694739124932367
"PTHR24369_SF14",6.49079523833437,0.0134689551745009,1.05070851761885,0.309528394198772,0.908431429854762,-0.000153562594609473,0.34135540221206,0.000149811211099314,2.66124814187184,-1.02504073949227,0.010013518824321,0.309528394198772,-0.132276306117981,0.999797905066956
"PTHR24369_SF15",105.502373122074,9.33871426717865e-15,10.3305542189371,0.00212268508267451,0.932173035527022,-0.000123963266207971,0.0878807319050297,3.85683624564635e-05,10.6072516161381,-3.21411795348851,2.69695850487748e-15,0.00212268508267451,-0.386010816889717,0.0363392415259632
"PTHR24369_SF18",103.897431920175,1.2503650540732e-14,1.76850033646783,0.188686255124104,0.995427077479018,5.85284654504707e-05,0.100282933490257,4.40113372204209e-05,9.92618626952837,1.32984974206405,3.39148636492374e-14,0.188686255124104,0.17059382777132,0.828164629693886
"PTHR24369_SF2",16.7275373605807,0.000132563380868788,0.142968754585707,0.706704345537909,0.931429696793472,3.86070667502463e-05,0.232653025605236,0.000102104818924728,4.00351422196381,0.378112092620306,0.000176884754475104,0.706704345537909,0.0491664675376533,0.999797905066956
"PTHR24369_SF24",12.290845756853,0.000876468324924043,0.127556291061649,0.722253666147994,0.845528407319585,-3.76271513152489e-05,0.240056165030101,0.000105353846993389,3.52221075935943,-0.357150235981511,0.000832966134455807,0.722253666147994,-0.0464468190482016,0.999797905066956
"PTHR24369_SF29",5.27519641339946,0.0251981661014123,3.94842015236812e-05,0.995007607843134,0.879503591405984,1.06583285202793e-06,0.386491447224689,0.000169620141978265,2.27560945454682,0.00628364555999789,0.0265162679041764,0.995007607843134,0.000818060698712834,0.999797905066956
"PTHR24369_SF4",121.706665112524,5.70837374948748e-16,2.02060274231895,0.160442045540295,1.05236849312524,-5.90226379573446e-05,0.0946107776710651,4.15219887955517e-05,11.1231354294965,-1.4214790685476,4.10360531050202e-16,0.160442045540295,-0.181971017077056,0.745645975009493
"PTHR24369_SF59",6.10546399520339,0.016384160418808,2.05334176597689,0.157150294363791,0.787585634763056,0.000219276111058705,0.348676891125621,0.000153024405072759,2.25878357530527,1.43294862642625,0.0276070846981064,0.157150294363791,0.183390105539373,0.734760711653786
"PTHR24369_SF6",10.2682769310438,0.00218444170677401,0.0314483526390245,0.859851233973136,0.912364023501675,-2.21927124454739e-05,0.285150344732799,0.000125144404374387,3.1995894108303,-0.177336833847412,0.00221578251125234,0.859851233973136,-0.0230811387068257,0.999797905066956
"PTHR24369_SF7",33.3380368130159,3.05829680713747e-07,0.170496819494364,0.681167420139887,0.83757619643836,2.67789195431489e-05,0.147773777361329,6.48537225769998e-05,5.6679622825798,0.412912605153154,4.56607954922168e-07,0.681167420139887,0.0536791379888786,0.999797905066956
"PTHR24369_SF8",21.6245099735682,1.91477019497772e-05,1.07783110152593,0.303419425466218,0.999924022085667,-9.59777842984953e-05,0.21064823738016,9.24475410477114e-05,4.74689005007477,-1.03818644834439,1.35742879603544e-05,0.303419425466218,-0.133942448242147,0.999797905066956
"PTHR24369_SF9",158.238168475992,2.40651278836897e-18,0.035734180015447,0.850714267599476,0.996321299576263,6.64294712729428e-06,0.0800721243532954,3.51413859189782e-05,12.4427983848696,0.189034864550027,3.85145577622687e-18,0.850714267599476,0.024602793766882,0.999797905066956
"PTHR24370",61.4017760069575,1.03696684052252e-10,3.19915345345664,0.07881065156756,1.97078609989362,-0.000193279383170968,0.246224044114882,0.000108060754309393,8.0040359461162,-1.78861774939662,5.38648099303556e-11,0.07881065156756,-0.2267907301579,0.47310847310301
"PTHR24371_SF14",26.8571208746225,2.79444711689848e-06,0.132858785768152,0.716789360534341,0.864314762384264,2.71736924940846e-05,0.169869724460496,7.45510075001663e-05,5.08810363429575,0.364497991445977,3.95020774683597e-06,0.716789360534341,0.0474002575832175,0.999797905066956
"PTHR24371_SF52",145.879014311913,1.36946245991756e-17,0.000891582843634207,0.976279974820447,0.942516935895764,1.03208955383914e-06,0.078758782927741,3.4564997590936e-05,11.9671343418359,0.029859384515328,2.02074467079738e-17,0.976279974820447,0.00388733138087201,0.999797905066956
"PTHR24371_SF56",137.43687873214,4.77840181046995e-17,0.00250867738546824,0.960222480429645,0.940761284944462,1.78073281382453e-06,0.0810100349409349,3.55530082929809e-05,11.6128981505857,0.0500866986880573,7.07433485902865e-17,0.960222480429645,0.00652059413060968,0.999797905066956
"PTHR24371_SF8",137.43687873214,4.77840181046995e-17,0.00250867738546824,0.960222480429645,0.940761284944462,1.78073281382453e-06,0.0810100349409349,3.55530082929809e-05,11.6128981505857,0.0500866986880573,7.07433485902865e-17,0.960222480429645,0.00652059413060968,0.999797905066956
"PTHR24372_SF0",12.3679563250912,0.000847075607610804,0.858834332039143,0.357840629341445,1.04390727622758,0.000126262934355902,0.31044426758675,0.000136245190217081,3.36262377895534,0.926733150393975,0.00136027651772536,0.357840629341445,0.1197817271367,0.999797905066956
"PTHR24372_SF1",43.9288269003644,1.15016159825551e-08,22.002328050032,1.65863898097521e-05,0.874920092275823,0.000302891481099263,0.147134733304351,6.45732642526219e-05,5.94638718286888,4.69066392422565,1.58703661892737e-07,1.65863898097521e-05,0.521177390850237,0.00107300778703519
"PTHR24372_SF5",60.1831187674856,1.40642090072206e-10,0.0167052605871899,0.897600371606084,0.958694358337118,-7.05669190876577e-06,0.124404759165137,5.45977228316124e-05,7.70625147117187,-0.129248832053485,1.71951831281602e-10,0.897600371606084,-0.016824383031171,0.999797905066956
"PTHR24373_SF11",22.5189206497058,1.36462197140021e-05,0.00031844166028606,0.985822768898979,0.948713477934873,1.58050176285115e-06,0.201809919950745,8.85686540296639e-05,4.70102499503702,0.0178449337428319,1.59861240009451e-05,0.985822768898979,0.00232320622097333,0.999797905066956
"PTHR24373_SF25",61.1336045478401,1.10858896292466e-10,0.00797116905635971,0.929160658122648,1.01869429821478,-5.14281586193342e-06,0.13125094231209,5.76023185755392e-05,7.76142464404196,-0.0892814037544197,1.38655867469147e-10,0.929160658122648,-0.0116226636147158,0.999797905066956
"PTHR24373_SF3",125.193821624389,3.23403780327941e-16,0.0230973848294663,0.879722608135148,0.97675139264027,-5.86387085421265e-06,0.0879155013481427,3.85836217795861e-05,11.1101157095421,-0.15197823801277,4.30164512140703e-16,0.879722608135148,-0.0197820095371453,0.999797905066956
"PTHR24373_SF34",10.9483054304298,0.00160031623877932,0.963160439635296,0.330399258698714,0.976376293619463,-0.000123330595454864,0.28634128891759,0.000125667076022525,3.40983410848747,-0.981407377002688,0.00117808853317062,0.330399258698714,-0.126738061660652,0.999797905066956
"PTHR24373_SF36",5.55030709410183,0.02181959588994,0.12855234203652,0.721217551111994,1.0329238801361,-6.82157335658316e-05,0.433517888215919,0.000190258714073309,2.3826557293563,-0.358541966911156,0.0204287265653553,0.721217551111994,-0.0466274187013659,0.999797905066956
"PTHR24373_SF37",7.56563715392113,0.00788702105369017,2.39169001531302,0.127329241124957,0.747884724740055,0.000201359979944065,0.296676522239112,0.00013020291699899,2.52087600021576,1.54650897679678,0.0144293921080255,0.127329241124957,0.197377503127534,0.645234883971784
"PTHR24373_SF5",25.9780603465749,3.82546175351957e-06,0.285193281905147,0.59532390991228,0.907444076655038,-4.15176340561273e-05,0.177143579658599,7.7743296385965e-05,5.12264728083239,-0.53403490700997,3.48053323681587e-06,0.59532390991228,-0.069357994257352,0.999797905066956
"PTHR24373_SF9",22.1253354465262,1.58313828658174e-05,3.97892073029597,0.0506992503345984,0.874921719715794,-0.000155456912103117,0.177578285552561,7.79340764820892e-05,4.92696343470906,-1.9947232214761,7.10262793458724e-06,0.0506992503345984,-0.251353557645165,0.362244505160778
"PTHR24373_SF97",68.0559312097887,2.07275510972394e-11,0.469955038980668,0.495692717802501,1.03508083316716,-3.76670340269751e-05,0.12519752238978,5.4945644141863e-05,8.26758240426372,-0.685532668062338,1.9329595924553e-11,0.495692717802501,-0.0888954126400088,0.999797905066956
"PTHR24375_SF101",8.82582029825937,0.00429111307348003,0.551642891554488,0.460594236982586,1.00565638461259,-0.000107719429669045,0.330466543169147,0.000145032399484974,3.04314129644843,-0.742726660053676,0.00349279323485031,0.460594236982586,-0.0962458781878159,0.999797905066956
"PTHR24375_SF112",8.97538018432949,0.00399691968108176,1.41698077900285,0.238668614424928,0.602032262934695,-0.000100566383165251,0.192501144941452,8.44832965138427e-05,3.12742172581778,-1.19037001768477,0.00273783989610985,0.238668614424928,-0.153144875939291,0.945313039899642
"PTHR24375_SF131",3.99765886402815,0.050175443341059,0.285273298019237,0.59527240939049,0.940756478378505,0.000115406795454762,0.492337919186904,0.000216073158548362,1.91079427709359,0.534109818313834,0.0608937745726587,0.59527240939049,0.0693676765803879,0.999797905066956
"PTHR24375_SF23",10.3232476096131,0.00212983511146799,2.35805010234865,0.129983599961414,0.725448422740048,-0.000144285522144981,0.214096075516595,9.39606994847734e-05,3.38842466397202,-1.53559438080134,0.00125764328484888,0.129983599961414,-0.196038214968391,0.654403832215459
"PTHR24375_SF38",43.7735442219417,1.20368269246626e-08,0.00681146007515081,0.934503379943741,0.981728093112242,5.43164959358742e-06,0.149959541064536,6.58129923159064e-05,6.54661974918788,0.0825315701725759,1.57610810680247e-08,0.934503379943741,0.0107440750666587,0.999797905066956
"PTHR24375_SF4",52.9950723386727,9.08484197764317e-10,0.078530168925635,0.780279484869749,1.19512185753056,-2.02665018330787e-05,0.164787016881394,7.23203512013219e-05,7.25252438055089,-0.280232348107129,1.01041147839822e-09,0.780279484869749,-0.0364588885386912,0.999797905066956
"PTHR24375_SF44",38.993076879164,5.06354461004451e-08,0.0167045913315234,0.897602411235722,0.996605462337413,9.15910882027919e-06,0.161472197844737,7.08655710770332e-05,6.17199416146981,0.129246243007383,6.69029322849706e-08,0.897602411235722,0.0168240461091799,0.999797905066956
"PTHR24375_SF5",84.4491179760811,5.52622190494076e-13,0.0133866930488269,0.908282512763165,1.06741057577707,5.96078747412243e-06,0.117389553421325,5.151894786048e-05,9.09289237983565,0.115700877476478,8.00114462009985e-13,0.908282512763165,0.015061262686788,0.999797905066956
"PTHR24375_SF68",17.7674865654076,8.68408044116046e-05,0.105614854811074,0.746342472299253,9.00934999442071,-0.000304424998434892,2.13442193124303,0.000936737290355847,4.22097892761713,-0.324984391642236,8.51355433731358e-05,0.746342472299253,-0.0422715461773853,0.999797905066956
"PTHR24375_SF96",27.806305854083,1.99866711765885e-06,0.197171565833543,0.658638011712522,0.937654134648993,3.53606363215257e-05,0.181451429621436,7.96338896385828e-05,5.1675213394859,0.444040049808058,2.95157486176174e-06,0.658638011712522,0.0577127361155559,0.999797905066956
"PTHR24376_SF16",9.01455140304036,0.00392341719755845,0.0134046303861352,0.908221363949,10.4912104602961,0.000180065367342567,3.54376761487717,0.00155525916625004,2.96046795400825,0.115778367522328,0.00441849272279727,0.908221363949,0.0150713475966802,0.999797905066956
"PTHR24377_SF1",2.12347933745879,0.15035877848574,0.514079995436792,0.476206929146218,0.650268458557849,0.000151669054225887,0.481996729896524,0.000211534703665973,1.34911383879606,0.716993720639722,0.182455401862795,0.476206929146218,0.0929406038807134,0.999797905066956
"PTHR24377_SF112",7.34266316377092,0.00880172010681581,0.151891613037303,0.698137523721571,0.711846744563723,4.62248962760732e-05,0.270253616021668,0.000118606652356488,2.63399526356994,0.389732745656948,0.0107597415620456,0.698137523721571,0.0506736956125512,0.999797905066956
"PTHR24377_SF113",35.611982372136,1.4637430214582e-07,0.271222764263004,0.604461833936741,0.688604976160121,2.69241686687607e-05,0.117799025830009,5.16986536951003e-05,5.84559143259658,0.520790518599373,2.32968639803939e-07,0.604461833936741,0.0676458449063202,0.999797905066956
"PTHR24377_SF120",10.0960802590331,0.00236517519647161,0.357030501797006,0.55244657577589,0.62788708905062,5.36338058326089e-05,0.204525950950965,8.97606430560262e-05,3.06996293688499,0.597520294046157,0.00323367192836753,0.55244657577589,0.0775562098595795,0.999797905066956
"PTHR24377_SF121",2.31010113016003,0.133876938034242,0.371626083398321,0.544459889329758,0.561775636359254,0.000105435210525323,0.394089660541995,0.000172954782449399,1.42550209408346,0.609611420003202,0.15928140765633,0.544459889329758,0.0791158725788793,0.999797905066956
"PTHR24377_SF123",92.8917382988663,1.00442022175658e-13,0.073409909085827,0.787380823561926,0.772709401823872,9.65480558892587e-06,0.0811948820763594,3.5634132461653e-05,9.51672546426239,0.270942630617308,1.59026347742648e-13,0.787380823561926,0.0352518020597319,0.999797905066956
"PTHR24377_SF139",4.49337586656877,0.0382432050101311,1.1356968363121,0.290905203227317,0.949506995109117,-0.00019803254506445,0.423416547179242,0.000185825521791525,2.24248910779382,-1.06569077893735,0.0287010891002548,0.290905203227317,-0.137424774839556,0.999797905066956
"PTHR24377_SF146",8.91491578047528,0.0041132251213858,11.385036089823,0.00131339636055726,0.663240580012763,0.000391084664567668,0.264098567779817,0.000115905376133786,2.51133728436466,3.37417191171746,0.0147855314332749,0.00131339636055726,0.402186081650157,0.0248485599950907
"PTHR24377_SF152",15.6657752401606,0.000205660391193378,1.0828498701565,0.302306474103653,1.79320451600282,-0.000201653212943494,0.441553657988428,0.000193785385671103,4.0611248113583,-1.0406007256179,0.000145989016893284,0.302306474103653,-0.134248320853636,0.999797905066956
"PTHR24377_SF172",5.48440620125498,0.0225823511194781,0.466765076730394,0.497153373642328,0.941704103876637,0.000126593708312099,0.422206980922279,0.00018529467744371,2.23043233870638,0.683202076058317,0.0295350465357585,0.497153373642328,0.0885955728048208,0.999797905066956
"PTHR24377_SF174",3.04075649728222,0.0864066288557151,1.44050901587908,0.234854051348053,0.576857730550052,0.000193663499788121,0.367664967716344,0.000161357733715192,1.56897659881237,1.20021207121037,0.122001490171269,0.234854051348053,0.154381029879419,0.941154175113481
"PTHR24377_SF180",11.4064581955611,0.00130078591980809,1.26700442652553,0.264887434204437,0.761880609855529,-0.000107629339416196,0.217873331384913,9.56184300277722e-05,3.49689705028437,-1.12561291149557,0.00090109395644611,0.264887434204437,-0.144993743708711,0.998878638340125
"PTHR24377_SF189",4.02188513500691,0.049506908564112,0.224405769839149,0.637451536034189,0.851545667136294,9.1976071437475e-05,0.442405290096669,0.000194159142865863,1.92480896182372,0.473714861323929,0.0590790682396663,0.637451536034189,0.0615554702769695,0.999797905066956
"PTHR24377_SF211",12.9862626046509,0.000645507634202965,0.00748204045983002,0.931362809587355,11.8109721646851,-0.000125129369889986,3.29618589615993,0.00144660256703783,3.58322392509625,-0.0864987887766645,0.000688326693972113,0.931362809587355,-0.0112604691406823,0.999797905066956
"PTHR24377_SF217",6.28438892405649,0.0149551014258529,0.183886936076179,0.669615615605745,1.04911607534816,8.13270911527085e-05,0.432137809406507,0.000189653036599009,2.42773497831399,0.428820400722935,0.0182631945263867,0.669615615605745,0.0557408640062218,0.999797905066956
"PTHR24377_SF218",10.3947297190958,0.00206095263130615,0.121263222563465,0.728907911552193,0.732622311925768,-3.45381581738624e-05,0.225994092467189,9.91824019025405e-05,3.24177638418639,-0.348228692906637,0.00195553141517392,0.728907911552193,-0.0452889967534281,0.999797905066956
"PTHR24377_SF22",15.7959012044436,0.000194804075455222,0.771669171558792,0.38326469357655,0.699380013260015,7.05358474405929e-05,0.182960264151214,8.02960743492678e-05,3.82257872497378,0.878447022625037,0.000320446911337502,0.38326469357655,0.113623426809717,0.999797905066956
"PTHR24377_SF245",20.3365098630365,3.14236943568261e-05,0.00596919992410425,0.93867765079047,8.71562801983733,-6.59664095579182e-05,1.94548214679414,0.000853816974023639,4.47993215162595,-0.0772605974873625,3.4858611147811e-05,0.93867765079047,-0.0100579642648698,0.999797905066956
"PTHR24377_SF246",10.4481024866859,0.00201104177571539,0.488610849746387,0.487294144139184,0.758513309560549,7.47985707025216e-05,0.24382274219639,0.000107006890956731,3.11092108442286,0.699007045562766,0.00287241048171514,0.487294144139184,0.0906284681516496,0.999797905066956
"PTHR24377_SF248",26.3131092454251,3.39248411719426e-06,17.9190845285863,8.16946355033795e-05,0.72080415178934,0.000296119654162708,0.159393934071275,6.99534800104544e-05,4.52215547592308,4.23309396642531,3.00717308375298e-05,8.16946355033795e-05,0.482659496714131,0.00298161037974979
"PTHR24377_SF251",9.2943935759124,0.00343783757138923,0.632404411749635,0.429662407199056,0.716319784894783,8.57316615350179e-05,0.245644056489722,0.000107806214179121,2.91608840503233,0.795238587940522,0.00500491432964068,0.429662407199056,0.102980805654495,0.999797905066956
"PTHR24377_SF253",23.6045081748906,9.09695620022498e-06,0.00730961776281331,0.93215630648944,0.799609222243572,6.24528973376793e-06,0.166443838490312,7.30474832466892e-05,4.80407823741767,0.0854963026265658,1.10610242251449e-05,0.93215630648944,0.0111299810963493,0.999797905066956
"PTHR24377_SF274",20.3602553493412,3.11354201768287e-05,0.242655540316105,0.624122929787037,33.4346694460331,-0.00159292380232098,7.36821621319419,0.00323370126087673,4.53768842805698,-0.492600792037635,2.84771705803e-05,0.624122929787037,-0.0639996865667846,0.999797905066956
"PTHR24377_SF33",12.3591523857318,0.000850378860160455,0.00738334638509321,0.931815862635648,0.645373870293611,7.00757764468516e-06,0.185824837654362,8.15532544700703e-05,3.47302265100869,0.0859264009783559,0.000970174319715213,0.931815862635648,0.0111859646757707,0.999797905066956
"PTHR24377_SF85",0.174349814926759,0.677790212667048,0.707006309988506,0.403834332290561,1.77690758485871,-0.00124779222502127,3.38137311758961,0.001483988824088,0.525498820468936,-0.840836672599682,0.601205960865554,0.403834332290561,-0.108817563308272,0.999797905066956
"PTHR24379",3.53435215370464,0.0650498325281672,2.1156560999472,0.151099211267774,6.83578457452438,0.00261262063510203,4.09276002335721,0.00179619637440833,1.67021387413697,1.4545295115422,0.100174563324604,0.151099211267774,0.186057121650553,0.712618747146559
"PTHR24381_SF119",4.7752685261849,0.0328542448846822,0.882873339059236,0.351246921796735,0.68960877395354,-0.000124145468014674,0.301053814497722,0.000132123986507042,2.29064951428728,-0.939613398722707,0.0255737245817471,0.351246921796735,-0.121422140815206,0.999797905066956
"PTHR24381_SF145",8.22381041990048,0.00572572842640376,0.00651039601510332,0.935963936868988,0.613607028196774,7.67356989132457e-06,0.216698654647702,9.51028977013135e-05,2.83161438724363,0.0806870250728289,0.00632507963035557,0.935963936868988,0.0105039764062111,0.999797905066956
"PTHR24381_SF57",5.58193431658007,0.0214633251199259,4.7087116983165,0.034048516153451,0.654303302328549,0.000303429326558926,0.318617017706986,0.000139831978607101,2.05357299191808,2.16995661208156,0.0444577680054719,0.034048516153451,0.271863960132982,0.288257568922761
"PTHR24381_SF60",15.9226265000106,0.000184803109539481,16.3386522674854,0.000155560601812712,0.620750948602476,0.000322147282347083,0.181597063859207,7.96978043778739e-05,3.41828736330091,4.04210987820537,0.00114800991747692,0.000155560601812712,0.465692444082377,0.00487339245678852
"PTHR24381_SF68",19.085146124382,5.13063724518779e-05,15.9011063838363,0.000186463068741218,0.670513247919744,0.000308756830378452,0.176427129316873,7.74288666371141e-05,3.80051101276756,3.98761913725927,0.000344211929890024,0.000186463068741218,0.460754467837227,0.00561420710474531
"PTHR24381_SF74",14.4307903168272,0.000346136971730739,0.446114220450066,0.506790510412531,0.717473661278839,-5.45724112407153e-05,0.186171232953,8.17052775488666e-05,3.85383740494414,-0.667917824623708,0.000289462562486501,0.506790510412531,-0.0866286003831937,0.999797905066956
"PTHR24382_SF27",131.036178751739,1.27852633203282e-16,0.000364065554509646,0.984841266556937,1.08519948210255,-8.00768021737436e-07,0.0956267490044043,4.196786981839e-05,11.3482837532474,-0.0190805019459564,1.82223720177613e-16,0.984841266556937,-0.00248406210524331,0.999797905066956
"PTHR24382_SF28",18.4148254678109,6.69680289078257e-05,0.0802105020153329,0.778003720842163,0.938566660872854,2.76728359123503e-05,0.222638627494266,9.77097834288399e-05,4.21565058784342,0.283214586515831,8.66929729728394e-05,0.778003720842163,0.0368463607848423,0.999797905066956
"PTHR24382_SF35",15.0086479841043,0.000270937859489545,0.155511331883608,0.694745048284473,1.17109043361361,-5.20737022418236e-05,0.30088455861978,0.00013204970489938,3.8921586371386,-0.394349251151322,0.000255392155009719,0.694745048284473,-0.0512723725383283,0.999797905066956
"PTHR24383",26.8284235009713,2.82308552057031e-06,0.0134031576993625,0.908226382810387,2.91637107546667,-2.87773130226635e-05,0.566381608372569,0.000248568835134358,5.14912742990812,-0.115772007408365,3.15808193412606e-06,0.908226382810387,-0.0150705198624584,0.999797905066956
"PTHR24384",0.689014003727756,0.409846143502715,4.58354079706097,0.0364227996504736,3.96705952856213,0.00692241836319936,7.36749343415596,0.00323338405364236,0.538454436914827,2.14092054898377,0.592289116430937,0.0364227996504736,0.268490050238266,0.299662588758311
"PTHR24385_SF15",4.19098225014375,0.0451010690331316,0.0188277960246757,0.891328500044489,0.740777032259091,2.21843339620647e-05,0.36839108983487,0.000161676408132756,2.01084405323468,0.137214416242156,0.0489187571117226,0.891328500044489,0.017860945799229,0.999797905066956
"PTHR24385_SF48",8.05009090199356,0.00622754908510236,9.87194331361935,0.00262415258096684,0.678233902079389,0.000390498075582633,0.283191384588196,0.000124284672289128,2.39496658087125,3.14196488102896,0.0198156159907254,0.00262415258096684,0.378599606092694,0.0428390140749396
"PTHR24387_SF0",80.3740938415192,1.30583341837056e-12,0.000272315306401824,0.986889601255259,0.973095323313163,7.93305367928107e-07,0.109538510673406,4.80733477181173e-05,8.88359096112313,0.0165019788632098,1.78657369310853e-12,0.986889601255259,0.00214836969932073,0.999797905066956
"PTHR24387_SF1",4.60274847656473,0.0360471841221201,1.17582348085197,0.282619123534042,0.958686888263373,0.000230137678949381,0.483592024437276,0.000212234833224965,1.98242907206531,1.08435394629797,0.0520942572572771,0.282619123534042,0.13978483021054,0.999797905066956
"PTHR24387_SF17",5.77349712687575,0.0194336254876201,1.51207899314829,0.223703245447846,1.29574222507095,-0.000274782171012696,0.509171135518638,0.000223460780097668,2.54480691202402,-1.22966621208696,0.0135698038022797,0.223703245447846,-0.158076096469316,0.916851543048428
"PTHR24387_SF202",26.956459979181,2.69761492509744e-06,0.230494956464925,0.632932284474288,0.701566416475125,2.90858276886476e-05,0.138042615351137,6.05829913780692e-05,5.08224517979872,0.48009890279496,4.03581569530389e-06,0.632932284474288,0.0623818187529501,0.999797905066956
"PTHR24387_SF208",5.01577487063869,0.0288995200780686,0.746110275466351,0.391208592750507,1.11566038993977,0.00020091103533854,0.5299864258056,0.000232596021043221,2.10507351814516,0.863776750941093,0.0395525978584711,0.391208592750507,0.111749784038557,0.999797905066956
"PTHR24387_SF211",8.78947850154159,0.00436597348979657,0.874822179117634,0.353436351336665,0.766907743389317,0.000111860111087378,0.272507098167379,0.000119595641800487,2.81426703578293,0.935319292604207,0.00663319350662897,0.353436351336665,0.120875358238762,0.999797905066956
"PTHR24387_SF4",15.3806385750902,0.0002317060665702,0.445677718080547,0.506997688494702,0.982968148895585,-7.24386407577647e-05,0.247242027886112,0.000108507518534184,3.97573243230464,-0.667590981125829,0.00019395064269112,0.506997688494702,-0.0865865268440248,0.999797905066956
"PTHR24387_SF6",21.8499032096407,1.75740596212631e-05,0.404903626237684,0.527028599843293,1.05228405458367,6.46066172394325e-05,0.231346873398431,0.000101531585741033,4.54851210706185,0.636320380184137,2.7415081475947e-05,0.527028599843293,0.0825590496906093,0.999797905066956
"PTHR24387_SF9",47.0335654401379,4.70132662928951e-09,0.336340961336499,0.564157218041138,0.945566847084404,3.58117922095258e-05,0.140701471903531,6.17498881597585e-05,6.7203763705664,0.579949102367181,8.03165313630398e-09,0.564157218041138,0.0752886482508822,0.999797905066956
"PTHR24390_SF38",18.5762573921939,6.27909892906126e-05,0.0257481200605691,0.873065132309128,1.09247803131165,1.8099964778475e-05,0.257020303649958,0.000112798926624262,4.25055147705185,0.160462207577264,7.69723402366098e-05,0.873065132309128,0.0208858431721448,0.999797905066956
"PTHR24390_SF40",13.5916485238862,0.00049616853664192,0.465008041482357,0.497961043700213,0.934965949376342,7.85211617894696e-05,0.262372884819585,0.000115148022793044,3.5635006644046,0.681914981124742,0.000732241000833881,0.497961043700213,0.0884299726461915,0.999797905066956
"PTHR24390_SF42",5.85066673560682,0.0186745825054462,0.595789047507179,0.443269981047955,1.04920224701089,0.000154873457912764,0.457186294666141,0.000200646106837921,2.29491185377082,0.771873725104812,0.025312070226325,0.443269981047955,0.0999858333171553,0.999797905066956
"PTHR24390_SF43",10.0436104218692,0.0024233033210348,0.0271486255188008,0.86968950274815,0.825580794722783,1.91392049163803e-05,0.264674702826262,0.000116158225476451,3.11922819184088,0.164768399636583,0.00280390636701148,0.86968950274815,0.0214460849130312,0.999797905066956
"PTHR24390_SF46",6.35957775241911,0.0143945600327618,0.117464601607798,0.733018860236411,0.71411999225757,4.37713846650436e-05,0.291004192302152,0.000127713492158768,2.45398523852224,0.342731092268849,0.0170993123696442,0.733018860236411,0.0445754365401692,0.999797905066956
"PTHR24393_SF4",9.15916291598474,0.00366410356191493,0.467048542725727,0.497023280120787,0.92669003665804,-8.99382725768503e-05,0.299865150781975,0.000131602315692132,3.09035589578001,-0.683409498562704,0.00304879888945292,0.497023280120787,-0.0886222595040893,0.999797905066956
"PTHR24399",11.7806003315988,0.00109978788292677,2.22744457522305,0.140906235682969,0.958421936533779,0.000195948218365263,0.299157800289498,0.000131291879609202,3.20373373385652,1.49246258754551,0.00218884218046244,0.140906235682969,0.190734996754273,0.689190932047811
"PTHR24402_SF108",24.1115677146504,7.54264022725034e-06,0.508010248668763,0.478810963134865,1.06878222758957,-6.73827685126769e-05,0.215414572306914,9.45393503562937e-05,4.96151312394417,-0.712748376826467,6.26647729631901e-06,0.478810963134865,-0.0923950111855605,0.999797905066956
"PTHR24402_SF13",9.52249788939448,0.0030887357679475,0.933618084168038,0.33786859664549,1.06178081895673,-0.000141285837672883,0.333178116321624,0.00014622243208831,3.18682640588485,-0.966239144398548,0.00230071927428084,0.33786859664549,-0.124809998987897,0.999797905066956
"PTHR24402_SF14",4.79810911615433,0.0324548324019093,0.382855967233247,0.538460440694495,0.976582181883215,-0.000117695637718746,0.433416181460276,0.000190214077860901,2.2532204002926,-0.618753559370164,0.027976376276452,0.538460440694495,-0.0802947536196314,0.999797905066956
"PTHR24402_SF162",2.77285291697292,0.101177166172882,0.0011273474025907,0.973328599144995,1.05708901482699,-9.4125096164798e-06,0.638761914632509,0.000280334500099005,1.65490300941808,-0.0335759944393416,0.103254796939192,0.973328599144995,-0.0043711803900093,0.999797905066956
"PTHR24402_SF165",12.2009429486097,0.000912084358838105,0.760564051176411,0.386687322869562,1.00360461765555,-0.000107360765515533,0.28050471631361,0.000123105569730827,3.57785291757269,-0.872103234242604,0.000700030094435945,0.386687322869562,-0.112813364888659,0.999797905066956
"PTHR24402_SF170",30.267331576665,8.53679180797511e-07,0.569739598643549,0.453364923182394,1.298713892132,-7.74737993486265e-05,0.233872477957948,0.000102640001999769,5.55308561089229,-0.754810968815073,7.03699281468247e-07,0.453364923182394,-0.097796959277961,0.999797905066956
