"","F_value Intercept","p_value Intercept","F_value cEi","p_value cEi","Coefficient Intercept","Coefficient cEi","Coef SE Intercept","Coef SE cEi","Coef tval Intercept","Coef tval cEi","Coef pval Intercept","Coef pval cEi","R t value cEi","p.adjusted GFS vs.cEi"
"PTHR22884_SF306",2.03681627638733,0.160589271606412,31.2869016378701,1.33085580415591e-06,6.23512553932378,4.92584779371548,1.25999683549399,0.880642639999322,4.94852476107948,5.5934695527794,1.14266204858544e-05,1.33085580415591e-06,0.644646406584037,5.00401782362621e-05
"PTHR22884_SF314",41.4928405526417,7.56337680753099e-08,0.0561236857898673,0.81383050086635,1.05157021799356,-0.0394601119257849,0.238316968077577,0.166565564303335,4.4124857179756,-0.236904381111594,6.52412664227874e-05,0.81383050086635,-0.0356919232890528,0.934741169559351
"PTHR22884_SF324",5.54090000796503,0.0231073587382646,0.120568892202319,0.730073727534867,0.98900193734708,-0.167947785190922,0.692032339812792,0.483678347064034,1.42912676250741,-0.347230315788122,0.160029418943478,0.730073727534867,-0.0522753661597172,0.905317056059494
"PTHR22890",7.09513905965276,0.0107595855407465,0.399685940762876,0.5305230779896,0.75918581726783,-0.23152616121348,0.523974774802256,0.366218799901988,1.44889764503327,-0.632207197651906,0.154456002388218,0.5305230779896,-0.0948788663379014,0.81661460757908
"PTHR22891_SF26",31.0181314363028,1.44310132855634e-06,0.231747981346346,0.632616362411146,1.21367288304636,0.0950169459354114,0.28239879009328,0.197375429076264,4.29772692243288,0.48140209944115,9.40249899108152e-05,0.632616362411146,0.0723837249615294,0.863816861978376
"PTHR22891_SF3",7.12778077480667,0.01059275888281,0.0423965806256447,0.837815422106425,1.01146273984967,-0.0830319418748992,0.576965073332249,0.403255017039397,1.75307446949602,-0.20590429967741,0.0865544234597824,0.837815422106425,-0.0310262968956983,0.941120202561699
"PTHR22892",131.134679726534,8.69421759656884e-15,9.98660788135482,0.00285155518000675,4.40794456006458,0.93947365158141,0.425348935284999,0.297286785758813,10.3631258818389,3.16015947087403,2.1981913486232e-13,0.00285155518000675,0.430096569613342,0.0271751894573915
"PTHR22894",55.8525104263177,2.3270698082658e-09,0.267363768347853,0.607695335324538,1.39649253830181,0.0889098214865535,0.246018749097092,0.171948527639955,5.67636630714953,0.517072304758099,1.00676265097523e-06,0.607695335324538,0.0777158224034957,0.852088077996011
"PTHR22896",198.125767677091,6.7031640789498e-18,1.33655866368556,0.253880692509083,1.92534551092834,-0.169229551358556,0.209436289458687,0.146380150858276,9.19298902737737,-1.15609630381105,8.37990150318719e-12,0.253880692509083,-0.17169977934657,0.592245089801222
"PTHR22904_SF281",5.13559917303461,0.0284107003733951,3.29075208529021,0.076493791175147,0.267515544159148,-1.01207640446377,0.798243630495031,0.5579120187601,0.335130195768989,-1.81404302189617,0.739119441782711,0.076493791175147,-0.263790695039672,0.287044548116782
"PTHR22904_SF286",27.9208537333344,3.75439240230744e-06,0.561845039068794,0.457506900131446,1.09399854351675,-0.177489815168354,0.338793372818406,0.236790983793308,3.22910254830496,-0.749563232201789,0.00235013343925896,0.457506900131446,-0.112286279781962,0.772712657097017
"PTHR22904_SF296",6.18778855938858,0.0167257921072261,2.67166329005201,0.109284815587841,0.41092384023229,-0.758712323902364,0.664134469740354,0.464179842576666,0.618735902072576,-1.63452234308743,0.539280619079449,0.109284815587841,-0.239256762750352,0.37049344038632
"PTHR22904_SF319",29.9188852395003,2.01620091551889e-06,0.000496939396696782,0.982315710336629,0.885024862424845,-0.00356061840150988,0.228530127712306,0.159725301936211,3.87268353317071,-0.0222921375533344,0.000353479170058314,0.982315710336629,-0.00336064720595825,0.992826919341464
"PTHR22904_SF34",2.5260033124489,0.119144157816047,16.9118059324032,0.000168513734050907,-3.90417674455152,-6.36688354622764,2.21514244004359,1.54821729025195,-1.76249467030874,-4.1123966166219,0.0849312464987406,0.000168513734050907,-0.526919480867747,0.00283322278062826
"PTHR22911",10.0468678069524,0.00277675191666735,18.0149066107754,0.000111312337237145,6.46690284094293,3.66221100616271,1.2345170731318,0.862834210199263,5.23840697037692,4.24439708448389,4.37118011270716e-06,0.000111312337237145,0.538974180095629,0.00199302089529364
"PTHR22912_SF20",44.7136001107442,3.2948630758727e-08,3.01824029903288,0.089328985592242,0.991420356202058,-0.340871320084288,0.280726428427662,0.196206574559526,3.53162458467115,-1.73730834886409,0.00098303409401731,0.089328985592242,-0.253363308236181,0.3171696520046
"PTHR22912_SF33",58.7713034313663,1.22198038972188e-09,1.13010756771479,0.293552208623419,0.941634320730716,-0.148793006388325,0.200259151551401,0.139966024467918,4.70207884851157,-1.06306517566647,2.56199811284197e-05,0.293552208623419,-0.158243801424063,0.632568474692393
"PTHR22913",204.12502253465,3.90235787664142e-18,0.223159668050295,0.638977624254171,3.04043154087375,0.095708761405412,0.289876885912571,0.202602053349401,10.4886994742684,0.472397785822811,1.5024847585133e-13,0.638977624254171,0.0710367311996854,0.866829736932114
"PTHR22917",155.466812354431,4.87566035357536e-16,25.8600961511018,7.27140023053227e-06,2.84459665868614,0.812714342550694,0.228661264613898,0.159816956727689,12.4402209682927,5.085282307906,5.27473179565821e-16,7.27140023053227e-06,0.608415792125336,0.000197858627325536
"PTHR22922",42.5095938385963,5.79806988444014e-08,0.304069742392646,0.584131912684605,2.14925723182221,-0.195037751178543,0.506059779910775,0.353697571314438,4.24704218185677,-0.551425192018506,0.000110386212454137,0.584131912684605,-0.0828447119150387,0.843227244911986
"PTHR22929",13.1928914324049,0.000730083753281698,34.6570764060793,4.94495510230387e-07,2.86503506601385,1.75358102861898,0.426186433508235,0.297872133773609,6.72249241354251,5.88702610883282,2.92017567848182e-08,4.94495510230387e-07,0.663784430961791,3.30592524480295e-05
"PTHR22932_SF3",2.58328497611049,0.115150754990417,3.55073133748455,0.066136303486194,-0.301882440828126,-2.1758556492288,1.6521174487529,1.15470533788149,-0.182724564198509,-1.88433843496452,0.855853481761212,0.066136303486194,-0.273262669177206,0.260762393916967
"PTHR22948_SF13",50.1940020347858,8.58912955742254e-09,0.458556910062599,0.501844212284333,1.15326723949273,-0.119695933829488,0.25290214959337,0.176759504790416,4.5601322145621,-0.677168302612135,4.05942819773057e-05,0.501844212284333,-0.101559122613293,0.800148402717422
"PTHR22950_SF188",15.748080573858,0.000263503890676816,0.500827246595695,0.482868823044833,1.74283377360489,0.259749109051423,0.525145728394172,0.36703720803878,3.31876216328418,0.70769149111438,0.00182206163740729,0.482868823044833,0.106086453665606,0.786842484714049
"PTHR22950_SF54",47.0666926064936,1.83097789162038e-08,0.600916126738817,0.442375059427058,1.17116638841562,-0.146483885251322,0.270366367004553,0.188965673959466,4.33177544008607,-0.775187800948143,8.43897221576156e-05,0.442375059427058,-0.116074023814409,0.762293504040673
"PTHR22951",39.7800877057835,1.1924558717044e-07,0.708436829721078,0.40451475680862,2.8361602860669,0.328720309123146,0.558786256223406,0.390549396644311,5.0755727337234,0.841686895300787,7.50915275607545e-06,0.40451475680862,0.125879735775023,0.731137285105819
"PTHR22952_SF107",4.27605605826998,0.0445635958255169,25.423748665674,8.38650611497004e-06,3.29137753087842,2.31231978647529,0.65614201310732,0.458593718936414,5.01625786053739,5.04219680949425,9.13762612280175e-06,8.38650611497004e-06,0.60515379758833,0.00022093368975488
"PTHR22952_SF97",24.5420990537843,1.12223268375898e-05,1.07089353256812,0.306398014716524,1.02376133193122,-0.26503159513487,0.366432720678639,0.256108800776517,2.79385893823891,-1.03483985841681,0.00768458730687148,0.306398014716524,-0.154143446029058,0.649544945600996
"PTHR22952_SF99",33.5450373679879,6.82092236670452e-07,1.84302399826649,0.181519291242743,0.955434931423369,-0.286664121468597,0.302118687984156,0.211158148564071,3.1624489626854,-1.35758019957072,0.00283339366871932,0.181519291242743,-0.200506689353033,0.500843087778508
"PTHR22957_SF197",245.783185524536,1.26526336079785e-19,2.38720391488155,0.12949504756547,1.83679353180778,-0.19720611448878,0.182618748381382,0.127636714758019,10.0580775418075,-1.54505790017124,5.58658136534017e-13,0.12949504756547,-0.226853592562891,0.409160822559803
"PTHR22957_SF201",42.9707396567411,5.14510813936498e-08,0.862580151651439,0.358084965833051,1.0242095036693,-0.165931300101713,0.255622059897644,0.178660516700481,4.00673362885588,-0.92875193224641,0.000234064461700757,0.358084965833051,-0.13866204683868,0.695106838986782
"PTHR22957_SF203",31.5474609763704,1.23074151319991e-06,0.00017035410814235,0.989645327049704,1.14144113146458,0.00260187581544738,0.285220018238085,0.199347254505895,4.00196710776371,0.0130519771736833,0.000237542147950476,0.989645327049704,0.00196765578445047,0.995663603181118
"PTHR22957_SF205",24.0238876236704,1.3343491899664e-05,2.94475631898051,0.0931908430103141,0.937615888571387,-0.493790673830944,0.41170671131051,0.28775190138615,2.27738791429182,-1.71602923022322,0.0276778967538384,0.0931908430103141,-0.250455824925825,0.328591071347535
"PTHR22957_SF208",51.7296126532878,5.97910254455774e-09,0.0637026990115209,0.80191193034696,1.07757639234666,-0.0385158832053002,0.218338684335224,0.152602252617219,4.93534343502874,-0.252393936162343,1.19337783441625e-05,0.80191193034696,-0.0380223033539311,0.929754864770626
"PTHR22957_SF232",7.20894694363065,0.0101897713247317,0.685799578463144,0.412066245613417,1.8061191185142,0.419646299142604,0.725027592778207,0.506739537267355,2.49110397522031,0.828130169999345,0.0165793942832738,0.412066245613417,0.123883606558373,0.739074584500041
"PTHR22957_SF250",30.233228085726,1.8313331753778e-06,1.12646477377888,0.294321789528179,0.874806514170457,-0.205211755816905,0.276638851691228,0.193349667092007,3.16226917810835,-1.06135044814561,0.00283481585858923,0.294321789528179,-0.157994930281779,0.632568474692393
"PTHR22958_SF1",3.23119374224401,0.079112674929604,0.85149535735728,0.361162277249188,0.506527167402385,-0.519497641180467,0.805493763607511,0.562979314315662,0.628840582370043,-0.922765060758848,0.532704659208888,0.361162277249188,-0.137785234167271,0.698675013424996
"PTHR22959",16.1225228735766,0.000227947909787951,0.40715933675433,0.526722042555611,0.848075272645259,-0.157226219532859,0.352543342251788,0.246401174105394,2.40559151458761,-0.638090382903809,0.0204165300886997,0.526722042555611,-0.0957537304794981,0.815010238686871
